"choice","nonchoice","value","rt","pair","valence","iter","med","ord_sbj","not_cond1","not_cond2","dmed"
1,2,1,1.352,2,2,52,"off",2,1,3,0
2,1,1,-1.215,2,2,53,"off",2,1,3,0
2,1,0,-1.111,3,1,53,"off",2,1,2,0
2,1,0,-1.881,1,1,53,"off",2,2,3,0
2,1,1,-2.088,1,2,54,"off",2,2,3,0
2,1,0,-1.206,2,1,54,"off",2,1,3,0
2,1,0,-1.064,3,1,54,"off",2,1,2,0
2,1,1,-0.269,3,2,55,"off",2,1,2,0
1,2,1,1.096,2,2,55,"off",2,1,3,0
2,1,1,-0.989,1,2,55,"off",2,2,3,0
2,1,0,-0.598,3,1,56,"off",2,1,2,0
1,2,1,0.34,1,2,56,"off",2,2,3,0
1,2,1,0.225,2,2,57,"off",2,1,3,0
1,2,1,0.344,1,2,57,"off",2,2,3,0
1,2,1,0.274,1,2,58,"off",2,2,3,0
1,2,0,0.345,2,1,58,"off",2,1,3,0
1,2,1,0.657,3,2,58,"off",2,1,2,0
1,2,0,0.417,3,1,59,"off",2,1,2,0
1,2,1,0.806,1,2,59,"off",2,2,3,0
2,1,0,-1.231,2,1,59,"off",2,1,3,0
1,2,0,0.616,1,1,60,"off",2,2,3,0
2,1,0,-0.693,3,1,60,"off",2,1,2,0
1,2,1,0.718,2,2,61,"off",2,1,3,0
2,1,0,-0.354,1,1,61,"off",2,2,3,0
1,2,1,0.36,3,2,61,"off",2,1,2,0
1,2,0,0.993,2,1,62,"off",2,1,3,0
1,2,0,0.594,1,1,62,"off",2,2,3,0
2,1,0,-0.619,3,1,62,"off",2,1,2,0
2,1,0,-0.202,2,1,63,"off",2,1,3,0
2,1,0,-0.377,1,1,63,"off",2,2,3,0
1,2,1,0.233,1,2,64,"off",2,2,3,0
2,1,0,-0.268,2,1,64,"off",2,1,3,0
1,2,0,0.512,2,1,65,"off",2,1,3,0
1,2,1,0.719,1,2,65,"off",2,2,3,0
1,2,0,0.876,3,1,65,"off",2,1,2,0
1,2,1,0.216,2,2,66,"off",2,1,3,0
1,2,1,0.64,1,2,66,"off",2,2,3,0
1,2,1,0.939,3,2,66,"off",2,1,2,0
1,2,1,0.664,2,2,67,"off",2,1,3,0
1,2,0,0.548,1,1,67,"off",2,2,3,0
1,2,1,0.839,3,2,67,"off",2,1,2,0
1,2,0,0.704,2,1,68,"off",2,1,3,0
2,1,1,-0.644,3,2,68,"off",2,1,2,0
2,1,0,-1.34,1,1,68,"off",2,2,3,0
1,2,1,0.687,1,2,69,"off",2,2,3,0
1,2,1,1.012,3,2,69,"off",2,1,2,0
1,2,0,0.697,2,1,69,"off",2,1,3,0
1,2,0,0.369,2,1,70,"off",2,1,3,0
1,2,1,0.394,1,2,70,"off",2,2,3,0
2,1,1,-0.655,3,2,70,"off",2,1,2,0
1,2,1,0.639,3,2,71,"off",2,1,2,0
1,2,1,0.422,1,2,71,"off",2,2,3,0
1,2,1,0.562,2,2,71,"off",2,1,3,0
1,2,1,0.662,1,2,72,"off",2,2,3,0
1,2,0,0.66,3,1,72,"off",2,1,2,0
1,2,0,0.601,2,1,72,"off",2,1,3,0
1,2,1,0.32,3,2,73,"off",2,1,2,0
2,1,1,-0.306,2,2,73,"off",2,1,3,0
1,2,1,0.222,1,2,74,"off",2,2,3,0
2,1,0,-1.468,2,1,74,"off",2,1,3,0
2,1,0,-0.284,3,1,74,"off",2,1,2,0
2,1,1,-0.214,2,2,75,"off",2,1,3,0
2,1,0,-1.642,1,1,75,"off",2,2,3,0
1,2,1,0.206,3,2,75,"off",2,1,2,0
1,2,1,0.201,1,2,76,"off",2,2,3,0
2,1,1,-0.211,3,2,76,"off",2,1,2,0
2,1,0,-0.281,2,1,76,"off",2,1,3,0
1,2,1,0.37,3,2,77,"off",2,1,2,0
1,2,1,0.316,2,2,78,"off",2,1,3,0
2,1,0,-0.276,1,1,78,"off",2,2,3,0
1,2,1,0.255,1,2,79,"off",2,2,3,0
2,1,0,-0.244,3,1,79,"off",2,1,2,0
1,2,1,0.214,1,2,80,"off",2,2,3,0
1,2,1,1.177,1,2,1,"off",3,2,3,0
1,2,1,0.554,2,2,1,"off",3,1,3,0
2,1,1,-0.478,3,2,1,"off",3,1,2,0
1,2,1,0.5,1,2,2,"off",3,2,3,0
2,1,0,-0.564,3,1,2,"off",3,1,2,0
1,2,1,0.419,2,2,2,"off",3,1,3,0
1,2,1,0.421,2,2,3,"off",3,1,3,0
1,2,1,0.665,1,2,3,"off",3,2,3,0
1,2,1,0.543,3,2,3,"off",3,1,2,0
2,1,0,-0.717,1,1,4,"off",3,2,3,0
1,2,0,0.843,2,1,4,"off",3,1,3,0
1,2,1,0.724,3,2,4,"off",3,1,2,0
1,2,1,0.483,2,2,5,"off",3,1,3,0
1,2,1,0.519,1,2,5,"off",3,2,3,0
1,2,0,0.498,3,1,5,"off",3,1,2,0
2,1,0,-0.472,2,1,6,"off",3,1,3,0
1,2,0,0.789,1,1,6,"off",3,2,3,0
1,2,0,0.631,3,1,6,"off",3,1,2,0
1,2,1,0.742,2,2,7,"off",3,1,3,0
1,2,1,0.76,1,2,7,"off",3,2,3,0
2,1,0,-0.761,3,1,7,"off",3,1,2,0
1,2,1,0.876,1,2,8,"off",3,2,3,0
1,2,1,0.642,2,2,8,"off",3,1,3,0
1,2,1,0.684,3,2,8,"off",3,1,2,0
1,2,0,0.574,3,1,9,"off",3,1,2,0
1,2,0,0.65,1,1,9,"off",3,2,3,0
1,2,0,0.617,2,1,9,"off",3,1,3,0
1,2,1,1.157,1,2,10,"off",3,2,3,0
1,2,0,0.947,3,1,10,"off",3,1,2,0
1,2,1,0.631,2,2,10,"off",3,1,3,0
1,2,0,0.712,3,1,11,"off",3,1,2,0
1,2,1,0.558,2,2,11,"off",3,1,3,0
1,2,1,0.682,1,2,11,"off",3,2,3,0
1,2,0,0.908,2,1,12,"off",3,1,3,0
1,2,0,1.049,1,1,12,"off",3,2,3,0
2,1,0,-0.733,3,1,12,"off",3,1,2,0
2,1,0,-0.835,3,1,13,"off",3,1,2,0
1,2,1,0.785,2,2,13,"off",3,1,3,0
1,2,1,0.704,1,2,13,"off",3,2,3,0
1,2,1,0.897,1,2,14,"off",3,2,3,0
2,1,1,-0.609,3,2,14,"off",3,1,2,0
1,2,1,0.805,2,2,14,"off",3,1,3,0
1,2,1,0.733,1,2,15,"off",3,2,3,0
2,1,0,-0.752,3,1,15,"off",3,1,2,0
1,2,1,0.594,2,2,15,"off",3,1,3,0
2,1,1,-1.138,3,2,16,"off",3,1,2,0
1,2,0,0.744,2,1,16,"off",3,1,3,0
2,1,0,-0.778,1,1,16,"off",3,2,3,0
1,2,1,0.769,1,2,17,"off",3,2,3,0
2,1,1,-0.733,3,2,17,"off",3,1,2,0
1,2,1,0.651,2,2,17,"off",3,1,3,0
2,1,1,-0.712,1,2,18,"off",3,2,3,0
2,1,1,-0.627,2,2,18,"off",3,1,3,0
2,1,1,-0.645,3,2,18,"off",3,1,2,0
2,1,0,-0.633,3,1,19,"off",3,1,2,0
1,2,0,0.716,2,1,19,"off",3,1,3,0
1,2,1,0.711,1,2,19,"off",3,2,3,0
2,1,1,-0.776,3,2,20,"off",3,1,2,0
1,2,0,0.792,2,1,20,"off",3,1,3,0
1,2,1,1.394,1,2,20,"off",3,2,3,0
1,2,1,5.128,2,2,1,"off",4,1,3,0
2,1,1,-3.212,1,2,1,"off",4,2,3,0
1,2,1,1.442,3,2,1,"off",4,1,2,0
1,2,1,0.417,2,2,2,"off",4,1,3,0
1,2,0,0.502,1,1,2,"off",4,2,3,0
1,2,1,0.767,3,2,2,"off",4,1,2,0
2,1,0,-1.315,2,1,3,"off",4,1,3,0
1,2,1,0.246,3,2,3,"off",4,1,2,0
2,1,0,-0.23,1,1,3,"off",4,2,3,0
1,2,0,0.357,3,1,4,"off",4,1,2,0
1,2,0,0.331,1,1,4,"off",4,2,3,0
2,1,0,-0.234,2,1,4,"off",4,1,3,0
2,1,1,-1.735,1,2,5,"off",4,2,3,0
2,1,1,-1.818,2,2,5,"off",4,1,3,0
2,1,0,-0.792,3,1,5,"off",4,1,2,0
2,1,0,-0.397,2,1,6,"off",4,1,3,0
1,2,1,0.763,3,2,6,"off",4,1,2,0
2,1,0,-2.631,1,1,6,"off",4,2,3,0
1,2,1,0.822,2,2,7,"off",4,1,3,0
2,1,0,-1.349,3,1,7,"off",4,1,2,0
2,1,0,-0.927,1,1,7,"off",4,2,3,0
1,2,1,1.238,1,2,8,"off",4,2,3,0
1,2,0,1.611,3,1,8,"off",4,1,2,0
1,2,1,1.711,2,2,8,"off",4,1,3,0
2,1,0,-1.312,3,1,9,"off",4,1,2,0
2,1,0,-0.277,2,1,9,"off",4,1,3,0
1,2,1,1.081,1,2,9,"off",4,2,3,0
1,2,1,0.823,3,2,10,"off",4,1,2,0
1,2,0,0.722,1,1,10,"off",4,2,3,0
2,1,0,-1.122,2,1,10,"off",4,1,3,0
1,2,1,0.54,2,2,11,"off",4,1,3,0
1,2,0,1.905,3,1,11,"off",4,1,2,0
2,1,0,-0.87,1,1,11,"off",4,2,3,0
2,1,0,-1.572,1,1,12,"off",4,2,3,0
2,1,1,-0.837,2,2,12,"off",4,1,3,0
2,1,1,-2.735,3,2,12,"off",4,1,2,0
2,1,0,-0.931,1,1,13,"off",4,2,3,0
2,1,0,-1.365,2,1,13,"off",4,1,3,0
2,1,0,-0.722,3,1,13,"off",4,1,2,0
1,2,1,1.223,1,2,14,"off",4,2,3,0
2,1,1,-1.97,2,2,14,"off",4,1,3,0
1,2,1,2.12,3,2,14,"off",4,1,2,0
2,1,0,-1.457,1,1,15,"off",4,2,3,0
2,1,0,-0.75,2,1,15,"off",4,1,3,0
2,1,0,-0.514,3,1,15,"off",4,1,2,0
2,1,0,-1.358,2,1,16,"off",4,1,3,0
2,1,1,-1.686,1,2,16,"off",4,2,3,0
2,1,1,-3.22,3,2,16,"off",4,1,2,0
2,1,0,-1.915,1,1,17,"off",4,2,3,0
1,2,1,2.822,3,2,17,"off",4,1,2,0
2,1,0,-1.769,2,1,17,"off",4,1,3,0
2,1,0,-0.507,2,1,18,"off",4,1,3,0
1,2,0,0.788,3,1,18,"off",4,1,2,0
1,2,1,0.786,1,2,18,"off",4,2,3,0
1,2,0,0.674,3,1,19,"off",4,1,2,0
2,1,1,-0.726,1,2,19,"off",4,2,3,0
2,1,0,-1.711,2,1,20,"off",4,1,3,0
1,2,0,1.397,3,1,20,"off",4,1,2,0
2,1,1,-1.558,1,2,20,"off",4,2,3,0
1,2,1,2.007,1,2,21,"off",4,2,3,0
2,1,1,-0.963,3,2,21,"off",4,1,2,0
1,2,1,0.652,2,2,21,"off",4,1,3,0
1,2,0,0.336,3,1,22,"off",4,1,2,0
2,1,1,-1.214,2,2,22,"off",4,1,3,0
2,1,0,-1.785,1,1,22,"off",4,2,3,0
1,2,0,0.975,2,1,23,"off",4,1,3,0
1,2,1,0.866,1,2,23,"off",4,2,3,0
1,2,1,1.203,1,2,24,"off",4,2,3,0
2,1,0,-0.288,3,1,24,"off",4,1,2,0
1,2,1,1.342,2,2,24,"off",4,1,3,0
2,1,0,-1.875,3,1,25,"off",4,1,2,0
2,1,0,-0.744,2,1,25,"off",4,1,3,0
2,1,0,-1.738,1,1,25,"off",4,2,3,0
1,2,1,1.408,1,2,26,"off",4,2,3,0
1,2,1,0.656,3,2,26,"off",4,1,2,0
1,2,1,0.617,2,2,26,"off",4,1,3,0
1,2,1,0.394,1,2,27,"off",4,2,3,0
1,2,0,0.546,3,1,27,"off",4,1,2,0
2,1,0,-1.608,2,1,27,"off",4,1,3,0
2,1,0,-0.23,1,1,28,"off",4,2,3,0
1,2,0,0.701,3,1,28,"off",4,1,2,0
1,2,0,0.833,2,1,28,"off",4,1,3,0
2,1,1,-0.437,3,2,29,"off",4,1,2,0
1,2,1,0.224,2,2,29,"off",4,1,3,0
1,2,1,0.248,1,2,29,"off",4,2,3,0
2,1,0,-1.585,3,1,30,"off",4,1,2,0
2,1,1,-0.364,2,2,30,"off",4,1,3,0
2,1,0,-2.542,1,1,30,"off",4,2,3,0
2,1,0,-0.276,1,1,31,"off",4,2,3,0
1,2,0,3.474,2,1,31,"off",4,1,3,0
2,1,0,-0.397,3,1,31,"off",4,1,2,0
1,2,1,2.858,1,2,32,"off",4,2,3,0
1,2,1,0.95,2,2,32,"off",4,1,3,0
1,2,1,0.396,3,2,32,"off",4,1,2,0
2,1,0,-1.551,2,1,33,"off",4,1,3,0
1,2,1,0.569,1,2,33,"off",4,2,3,0
1,2,1,0.657,3,2,33,"off",4,1,2,0
2,1,1,-2.19,2,2,34,"off",4,1,3,0
1,2,1,3.926,1,2,34,"off",4,2,3,0
2,1,1,-4.953,3,2,34,"off",4,1,2,0
1,2,0,1.938,2,1,35,"off",4,1,3,0
2,1,1,-3.04,3,2,35,"off",4,1,2,0
2,1,0,-1.87,1,1,35,"off",4,2,3,0
1,2,1,0.432,1,2,36,"off",4,2,3,0
2,1,0,-0.634,2,1,36,"off",4,1,3,0
2,1,1,-0.347,3,2,36,"off",4,1,2,0
1,2,1,2.398,3,2,37,"off",4,1,2,0
2,1,1,-0.408,2,2,37,"off",4,1,3,0
2,1,0,-0.211,1,1,37,"off",4,2,3,0
2,1,0,-0.306,1,1,38,"off",4,2,3,0
2,1,0,-0.795,2,1,38,"off",4,1,3,0
1,2,1,0.369,3,2,38,"off",4,1,2,0
2,1,0,-0.74,1,1,39,"off",4,2,3,0
2,1,1,-0.296,2,2,39,"off",4,1,3,0
1,2,1,0.291,3,2,39,"off",4,1,2,0
1,2,1,0.722,1,2,40,"off",4,2,3,0
1,2,0,0.394,2,1,40,"off",4,1,3,0
2,1,0,-1.636,3,1,40,"off",4,1,2,0
2,1,0,-1.6,2,1,41,"off",4,1,3,0
1,2,0,0.495,3,1,41,"off",4,1,2,0
2,1,0,-0.679,1,1,41,"off",4,2,3,0
1,2,0,0.736,3,1,42,"off",4,1,2,0
1,2,1,0.436,1,2,42,"off",4,2,3,0
1,2,1,0.387,2,2,42,"off",4,1,3,0
2,1,0,-0.201,1,1,43,"off",4,2,3,0
2,1,0,-0.216,2,1,43,"off",4,1,3,0
1,2,1,0.292,3,2,43,"off",4,1,2,0
2,1,1,-0.516,3,2,44,"off",4,1,2,0
2,1,1,-0.614,2,2,44,"off",4,1,3,0
2,1,0,-0.27,1,1,44,"off",4,2,3,0
1,2,1,0.357,2,2,45,"off",4,1,3,0
1,2,0,1.481,3,1,45,"off",4,1,2,0
1,2,1,0.381,1,2,45,"off",4,2,3,0
1,2,0,0.584,3,1,46,"off",4,1,2,0
2,1,0,-0.447,2,1,46,"off",4,1,3,0
2,1,0,-1.047,1,1,46,"off",4,2,3,0
2,1,0,-0.382,1,1,47,"off",4,2,3,0
1,2,0,0.454,3,1,47,"off",4,1,2,0
2,1,0,-0.452,2,1,47,"off",4,1,3,0
2,1,0,-0.308,2,1,48,"off",4,1,3,0
2,1,1,-0.488,3,2,48,"off",4,1,2,0
1,2,1,0.631,1,2,48,"off",4,2,3,0
2,1,0,-0.437,1,1,49,"off",4,2,3,0
2,1,0,-0.263,3,1,49,"off",4,1,2,0
2,1,1,-0.292,2,2,49,"off",4,1,3,0
1,2,0,0.376,3,1,50,"off",4,1,2,0
2,1,1,-0.399,1,2,50,"off",4,2,3,0
2,1,0,-1.742,2,1,50,"off",4,1,3,0
1,2,1,0.901,2,2,51,"off",4,1,3,0
2,1,1,-0.281,1,2,51,"off",4,2,3,0
1,2,1,0.243,3,2,51,"off",4,1,2,0
1,2,1,0.332,1,2,52,"off",4,2,3,0
2,1,1,-0.348,2,2,52,"off",4,1,3,0
1,2,0,0.379,3,1,52,"off",4,1,2,0
2,1,0,-0.746,3,1,53,"off",4,1,2,0
1,2,1,0.239,1,2,53,"off",4,2,3,0
1,2,0,1.809,2,1,53,"off",4,1,3,0
1,2,1,0.324,2,2,54,"off",4,1,3,0
1,2,1,0.492,3,2,54,"off",4,1,2,0
2,1,0,-0.281,1,1,54,"off",4,2,3,0
2,1,0,-0.457,1,1,55,"off",4,2,3,0
2,1,0,-1.323,3,1,55,"off",4,1,2,0
1,2,1,0.559,2,2,55,"off",4,1,3,0
2,1,0,-0.316,3,1,56,"off",4,1,2,0
2,1,0,-1.354,2,1,56,"off",4,1,3,0
1,2,1,0.222,1,2,56,"off",4,2,3,0
1,2,1,3.214,2,2,57,"off",4,1,3,0
1,2,1,3.29,3,2,57,"off",4,1,2,0
1,2,1,1.034,1,2,57,"off",4,2,3,0
2,1,1,-1.017,1,2,58,"off",4,2,3,0
1,2,1,0.362,3,2,58,"off",4,1,2,0
1,2,1,0.354,2,2,58,"off",4,1,3,0
1,2,0,0.313,1,1,59,"off",4,2,3,0
1,2,1,0.357,3,2,59,"off",4,1,2,0
1,2,1,0.515,2,2,59,"off",4,1,3,0
2,1,0,-1.699,1,1,60,"off",4,2,3,0
1,2,0,0.393,3,1,60,"off",4,1,2,0
2,1,0,-2.75,2,1,60,"off",4,1,3,0
2,1,1,-3.074,3,2,61,"off",4,1,2,0
1,2,1,0.386,1,2,61,"off",4,2,3,0
2,1,1,-1.287,2,2,61,"off",4,1,3,0
2,1,0,-0.283,1,1,62,"off",4,2,3,0
2,1,0,-0.227,2,1,62,"off",4,1,3,0
2,1,1,-0.995,3,2,62,"off",4,1,2,0
2,1,1,-0.294,1,2,63,"off",4,2,3,0
1,2,0,2.385,3,1,63,"off",4,1,2,0
2,1,1,-0.581,1,2,64,"off",4,2,3,0
2,1,0,-0.479,3,1,64,"off",4,1,2,0
2,1,0,-0.294,2,1,65,"off",4,1,3,0
1,2,1,0.919,1,2,65,"off",4,2,3,0
2,1,0,-3.36,3,1,65,"off",4,1,2,0
1,2,1,0.717,2,2,66,"off",4,1,3,0
2,1,0,-0.734,1,1,66,"off",4,2,3,0
1,2,1,0.36,3,2,66,"off",4,1,2,0
2,1,0,-0.801,3,1,67,"off",4,1,2,0
1,2,1,0.232,1,2,67,"off",4,2,3,0
1,2,1,1.667,2,2,67,"off",4,1,3,0
2,1,1,-0.938,1,2,68,"off",4,2,3,0
2,1,1,-0.233,2,2,68,"off",4,1,3,0
2,1,0,-1.083,3,1,68,"off",4,1,2,0
2,1,0,-0.448,3,1,69,"off",4,1,2,0
1,2,1,0.379,2,2,69,"off",4,1,3,0
1,2,1,0.268,1,2,69,"off",4,2,3,0
1,2,1,0.799,3,2,70,"off",4,1,2,0
2,1,1,-1.304,1,2,70,"off",4,2,3,0
1,2,0,0.548,2,1,70,"off",4,1,3,0
1,2,1,0.297,2,2,71,"off",4,1,3,0
2,1,0,-2.927,1,1,71,"off",4,2,3,0
2,1,0,-2.292,3,1,71,"off",4,1,2,0
1,2,1,1.764,3,2,72,"off",4,1,2,0
1,2,1,0.721,1,2,72,"off",4,2,3,0
2,1,0,-0.642,2,1,72,"off",4,1,3,0
1,2,1,0.244,2,2,73,"off",4,1,3,0
1,2,1,2.555,3,2,73,"off",4,1,2,0
2,1,0,-0.632,1,1,73,"off",4,2,3,0
1,2,0,0.686,2,1,74,"off",4,1,3,0
1,2,1,2.152,3,2,74,"off",4,1,2,0
2,1,0,-0.283,1,1,74,"off",4,2,3,0
1,2,0,0.248,2,1,75,"off",4,1,3,0
1,2,1,0.825,1,2,75,"off",4,2,3,0
2,1,1,-0.322,3,2,75,"off",4,1,2,0
2,1,1,-0.34,2,2,76,"off",4,1,3,0
1,2,0,0.251,2,1,77,"off",4,1,3,0
1,2,0,2.16,1,1,77,"off",4,2,3,0
1,2,1,4.361,1,2,78,"off",4,2,3,0
2,1,0,-2.63,2,1,78,"off",4,1,3,0
2,1,0,-2.598,3,1,78,"off",4,1,2,0
1,2,1,1.713,3,2,79,"off",4,1,2,0
2,1,1,-3.657,2,2,79,"off",4,1,3,0
2,1,0,-1.423,1,1,79,"off",4,2,3,0
1,2,1,0.889,3,2,80,"off",4,1,2,0
2,1,0,-2.977,1,1,80,"off",4,2,3,0
1,2,1,5.521,2,2,80,"off",4,1,3,0
1,2,1,3.866,2,2,81,"off",4,1,3,0
1,2,1,1.316,3,2,81,"off",4,1,2,0
2,1,0,-1.502,1,1,81,"off",4,2,3,0
1,2,1,1.149,2,2,82,"off",4,1,3,0
1,2,0,2.944,3,1,82,"off",4,1,2,0
1,2,1,1.081,1,2,82,"off",4,2,3,0
2,1,0,-0.887,1,1,83,"off",4,2,3,0
2,1,0,-0.963,2,1,83,"off",4,1,3,0
1,2,0,1.607,3,1,83,"off",4,1,2,0
2,1,0,-1.465,1,1,84,"off",4,2,3,0
2,1,0,-1.392,2,1,84,"off",4,1,3,0
1,2,0,1.098,3,1,84,"off",4,1,2,0
1,2,1,4.225,2,2,85,"off",4,1,3,0
2,1,1,-1.796,3,2,85,"off",4,1,2,0
2,1,0,-1.062,1,1,85,"off",4,2,3,0
2,1,1,-2.728,1,2,86,"off",4,2,3,0
1,2,0,4.302,2,1,86,"off",4,1,3,0
1,2,1,2.328,3,2,86,"off",4,1,2,0
1,2,1,2.827,2,2,87,"off",4,1,3,0
2,1,1,-1.293,3,2,87,"off",4,1,2,0
2,1,0,-1.536,1,1,87,"off",4,2,3,0
2,1,0,-1.382,2,1,88,"off",4,1,3,0
2,1,1,-0.267,3,2,88,"off",4,1,2,0
2,1,1,-0.463,1,2,88,"off",4,2,3,0
2,1,0,-1.416,3,1,89,"off",4,1,2,0
2,1,1,-0.958,1,2,89,"off",4,2,3,0
1,2,1,2.397,2,2,89,"off",4,1,3,0
2,1,1,-1.397,3,2,90,"off",4,1,2,0
2,1,0,-0.361,2,1,90,"off",4,1,3,0
2,1,0,-0.44,1,1,90,"off",4,2,3,0
2,1,1,-0.212,2,2,91,"off",4,1,3,0
1,2,0,0.863,1,1,91,"off",4,2,3,0
2,1,0,-0.479,3,1,91,"off",4,1,2,0
2,1,1,-0.351,1,2,92,"off",4,2,3,0
1,2,1,0.221,2,2,92,"off",4,1,3,0
1,2,1,0.276,3,2,92,"off",4,1,2,0
2,1,1,-0.372,2,2,93,"off",4,1,3,0
2,1,0,-0.372,3,1,93,"off",4,1,2,0
1,2,0,0.231,1,1,93,"off",4,2,3,0
1,2,1,0.229,1,2,94,"off",4,2,3,0
2,1,0,-1.138,2,1,94,"off",4,1,3,0
2,1,0,-1.308,2,1,95,"off",4,1,3,0
1,2,1,2.479,3,2,95,"off",4,1,2,0
2,1,1,-1.12,1,2,95,"off",4,2,3,0
1,2,0,0.678,1,1,96,"off",4,2,3,0
2,1,1,-0.362,2,2,96,"off",4,1,3,0
2,1,0,-0.678,3,1,96,"off",4,1,2,0
2,1,0,-0.65,2,1,97,"off",4,1,3,0
2,1,0,-0.518,3,1,97,"off",4,1,2,0
1,2,1,0.36,1,2,97,"off",4,2,3,0
2,1,0,-0.755,1,1,98,"off",4,2,3,0
1,2,0,0.255,3,1,98,"off",4,1,2,0
1,2,0,0.26,3,1,99,"off",4,1,2,0
1,2,0,2.948,2,1,99,"off",4,1,3,0
2,1,0,-0.472,1,1,100,"off",4,2,3,0
2,1,0,-0.224,3,1,100,"off",4,1,2,0
2,1,0,-3.02,1,1,101,"off",4,2,3,0
2,1,0,-2.74,2,1,101,"off",4,1,3,0
1,2,1,1.664,3,2,101,"off",4,1,2,0
1,2,1,2.585,3,2,102,"off",4,1,2,0
1,2,1,5.608,1,2,102,"off",4,2,3,0
1,2,1,5.155,2,2,102,"off",4,1,3,0
2,1,1,-3.252,3,2,103,"off",4,1,2,0
2,1,1,-0.823,1,2,103,"off",4,2,3,0
2,1,0,-4.46,2,1,103,"off",4,1,3,0
1,2,1,1.026,1,2,104,"off",4,2,3,0
1,2,1,0.807,3,2,104,"off",4,1,2,0
2,1,1,-2.165,2,2,104,"off",4,1,3,0
2,1,0,-0.788,1,1,105,"off",4,2,3,0
1,2,0,2.681,2,1,105,"off",4,1,3,0
2,1,0,-1.374,3,1,105,"off",4,1,2,0
1,2,0,1.299,3,1,106,"off",4,1,2,0
1,2,1,0.84,1,2,106,"off",4,2,3,0
2,1,0,-2.339,2,1,106,"off",4,1,3,0
1,2,0,1.327,3,1,107,"off",4,1,2,0
1,2,1,1.545,2,2,107,"off",4,1,3,0
2,1,0,-0.922,1,1,107,"off",4,2,3,0
1,2,1,1.105,1,2,108,"off",4,2,3,0
2,1,0,-2.208,2,1,108,"off",4,1,3,0
1,2,1,1.274,3,2,108,"off",4,1,2,0
2,1,0,-0.724,1,1,109,"off",4,2,3,0
1,2,1,1.368,3,2,109,"off",4,1,2,0
2,1,0,-1.673,2,1,109,"off",4,1,3,0
1,2,1,1.798,1,2,110,"off",4,2,3,0
2,1,1,-0.761,3,2,110,"off",4,1,2,0
2,1,1,-3.035,2,2,110,"off",4,1,3,0
2,1,0,-0.862,1,1,111,"off",4,2,3,0
1,2,0,0.699,2,1,111,"off",4,1,3,0
2,1,1,-1.247,3,2,111,"off",4,1,2,0
1,2,0,0.858,3,1,112,"off",4,1,2,0
1,2,1,1.611,1,2,112,"off",4,2,3,0
2,1,1,-1.156,2,2,112,"off",4,1,3,0
2,1,0,-2.066,1,1,113,"off",4,2,3,0
1,2,1,3.294,2,2,113,"off",4,1,3,0
1,2,1,2.011,3,2,113,"off",4,1,2,0
2,1,1,-3.49,3,2,114,"off",4,1,2,0
2,1,0,-1.738,2,1,114,"off",4,1,3,0
1,2,0,1.059,1,1,114,"off",4,2,3,0
2,1,0,-0.852,1,1,115,"off",4,2,3,0
1,2,1,1.485,2,2,115,"off",4,1,3,0
1,2,0,2.257,3,1,115,"off",4,1,2,0
2,1,0,-2.372,2,1,116,"off",4,1,3,0
1,2,0,1.032,1,1,116,"off",4,2,3,0
2,1,1,-1.499,3,2,116,"off",4,1,2,0
1,2,0,0.879,3,1,117,"off",4,1,2,0
2,1,0,-0.391,1,1,117,"off",4,2,3,0
1,2,1,0.238,2,2,117,"off",4,1,3,0
2,1,0,-2.028,3,1,118,"off",4,1,2,0
1,2,1,0.725,1,2,118,"off",4,2,3,0
2,1,1,-1.203,2,2,118,"off",4,1,3,0
1,2,1,2.907,2,2,119,"off",4,1,3,0
2,1,0,-0.87,3,1,119,"off",4,1,2,0
2,1,0,-1.494,1,1,119,"off",4,2,3,0
2,1,1,-2.775,1,2,120,"off",4,2,3,0
1,2,1,0.729,3,2,120,"off",4,1,2,0
1,2,0,0.615,3,1,1,"off",5,1,2,0
1,2,1,0.515,1,2,1,"off",5,2,3,0
1,2,1,0.573,2,2,1,"off",5,1,3,0
1,2,1,0.63,1,2,2,"off",5,2,3,0
1,2,0,0.656,3,1,2,"off",5,1,2,0
2,1,0,-0.638,2,1,2,"off",5,1,3,0
2,1,0,-0.545,3,1,3,"off",5,1,2,0
1,2,1,0.446,1,2,3,"off",5,2,3,0
1,2,1,0.642,2,2,3,"off",5,1,3,0
1,2,0,0.529,3,1,4,"off",5,1,2,0
2,1,1,-0.439,2,2,4,"off",5,1,3,0
1,2,1,0.496,1,2,4,"off",5,2,3,0
1,2,1,0.494,2,2,5,"off",5,1,3,0
1,2,1,0.427,3,2,5,"off",5,1,2,0
1,2,1,0.466,1,2,5,"off",5,2,3,0
2,1,1,-0.477,2,2,6,"off",5,1,3,0
1,2,0,0.49,1,1,6,"off",5,2,3,0
1,2,1,0.351,3,2,6,"off",5,1,2,0
1,2,0,0.491,2,1,7,"off",5,1,3,0
1,2,0,0.434,3,1,7,"off",5,1,2,0
1,2,1,0.292,1,2,7,"off",5,2,3,0
1,2,0,0.27,3,1,8,"off",5,1,2,0
2,1,0,-0.429,2,1,8,"off",5,1,3,0
1,2,1,0.465,1,2,8,"off",5,2,3,0
1,2,1,0.433,1,2,9,"off",5,2,3,0
1,2,1,0.597,3,2,9,"off",5,1,2,0
1,2,1,0.391,2,2,9,"off",5,1,3,0
